index,years,회사명,stock_code,전년도ESG,종합등급,매출액,영업이익,영업이익(발표기준),당기순이익,지배주주순이익,비지배주주순이익,자산총계,부채총계,자본총계,지배주주지분,비지배주주지분,자본금,부채비율,유보율,영업이익률,지배주주순이익률,ROA,ROE,EPS(원),BPS(원),DPS(원),PER,PBR,발행주식수,배당수익률,지속가능경영 보고서공시여부,매출액_상승률(퍼센트),영업이익_상승률,배당수익률_상승률,영업이익률_상승률,이사의 수,사외이사 수,사외이사 비율,녹색 기업 지정,총 임원 수,여성 임원 수 ,여성 임원 비율,남성 평균 연봉,여성 평균 연봉,남성 정규직 수,여성 정규직 수,남성 직원 수,여성 직원 수,직원 수,여성 직원 비율,남성 직원 비율,남성 정규직 비율,여성 정규직 비율,외국인 보유수량,외국인 지분율,시가총액,상장주식수,용수 사용량(Ton),에너지 총량(TJ),온실가스 배출총량(TonCo2eq),용수 사용량 등급,에너지 총량 등급,온실가스 배출총량 등급,GICS_Sector,GICS_Industry,RE100,high_carbon,sbti,자본비율,기업규모,N자산총계,N자본총계,N지배주주지분,N시가총액,N부채총계,N매출액,N남성 정규직 수,N남성 직원 수,N직원 수,N사외이사 수,N여성 정규직 수,N여성 직원 수,기업분류,상시근로자수,장애인고용의무인원,장애인근로자수,장애인고용률
2021-06-01 00:00:00,2021,방림,3610,,D,1310,64,64,74,74,0,2571,573,1998,1990,8,212,28.67,872.05,4.885496183,5.65,3.01,3.79,175,4860,45,14.87,0.53,42314,1.73,0,12.44635193,77,-0.09,6.001376012,4,1,0.25,0,8,0,0,47513000,35727000,196,45,196,45,241,18.67219917,81.32780083,1,1,383214,0.91,1.11498E+11,42314090,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.777129522,3,1,2,2,1,1,1,1,1,1,0,2,2,5,,,,
2022-06-01 00:00:00,2022,방림,3610,D,C,1558,22,22,56,56,0,2652,631,2022,2014,8,212,31.19,914.33,1.412066752,3.58,2.14,2.78,132,5072,45,34.5,0.9,42314,0.99,0,18.93129771,-42,-0.74,-3.473429431,4,1,0.25,0,8,0,0,49689000,38241000,201,44,201,44,245,17.95918367,82.04081633,1,1,543721,1.28,2.02261E+11,42314090,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.762443439,3,1,2,2,2,1,1,1,1,1,0,2,2,5,,,,
2023-06-01 00:00:00,2023,방림,3610,,,1319,-41,-41,-42,-41,-1,2435,498,1937,1929,7,212,25.71,874.47,-3.108415466,-3.14,-1.65,-2.1,-98,4872,38,,0.44,42314,1.78,,-15.34017972,-63,0.79,-4.520482219,4,1,0.25,0,7,0,0,53723000,37627000,185,43,185,43,228,18.85964912,81.14035088,1,1,337439,0.8,91821575300,42314090,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.795482546,3,1,2,2,1,1,1,1,1,1,0,2,2,5,,,,
2019-12-01 00:00:00,2019,KG모빌리티,3620,,B+,36239,-2819,-2819,-3414,-3414,,20192,16161,4031,4031,0,7492,400.89,-46.47,-7.778912222,-9.42,-16.16,-62.27,-22225,26103,0,,0.38,15444,0,0,0,-93,0,0,,,,0,34,0,0,,,,,,,,,,,,,,3.10918E+11,149840002,0,0,0,5,5,5,임의소비재(Cd),Auto Manufacturers,,1,0,0.199633518,1,3,2,2,2,3,3,,,,0,0,0,3,,,,
2022-12-01 00:00:00,2022,KG모빌리티,3620,,D,34233,-1120,-1120,-601,-601,,20019,9090,10929,10929,0,9348,83.17,16.92,-3.271696901,-1.76,-3.12,-12.1,-1080,5846,0,,2.25,186956,0,0,-5.535472833,1699,0,4.507215321,7,4,0.571428571,0,34,0,0,84000000,57000000,4252,75,4261,76,4337,1.752363385,98.24763662,0.99788782,0.986842105,45995974,27.55,1.46253E+12,166956024,1565419,1971.813876,97698.974,1,1,2,임의소비재(Cd),Auto Manufacturers,,1,0,0.545931365,2,3,3,3,3,3,3,3,3,3,3,2,2,3,,,,
2023-12-01 00:00:00,2023,KG모빌리티,3620,,,37364,125,125,89,89,,26354,15527,10827,10827,0,9348,143.41,15.82,0.334546622,0.24,0.38,0.82,48,5791,0,181.84,1.5,186956,0,,9.146145532,1245,0,3.606243523,8,5,0.625,0,26,0,0,86000000,61000000,4148,86,4184,87,4271,2.036993678,97.96300632,0.991395793,0.988505747,47946160,25.65,1.62278E+12,186956024,0,0,0,5,5,5,임의소비재(Cd),Auto Manufacturers,,1,0,0.410829476,2,3,3,3,3,3,3,3,3,3,3,2,2,3,,,,
2019-12-01 00:00:00,2019,미창석유,3650,,C,3237,175,175,177,177,0,2954,374,2579,2579,0,87,14.51,3047.56,5.406240346,5.48,6.13,6.98,10189,157378,2000,7.79,0.5,1740,2.52,0,0,-93,0,0,,,,0,11,1,9.090909091,,,,,,,,,,,,,,1.3813E+11,1739672,0,0,0,5,5,5,에너지(En),Oil & Gas Refining & Marketing,,1,0,0.873053487,4,2,2,2,2,1,2,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,미창석유,3650,,C,2776,187,187,197,197,0,3118,347,2771,2771,0,87,12.52,3281.5,6.736311239,7.09,6.48,7.36,11312,169075,2100,5.68,0.38,1740,3.27,0,-14.24158171,12,0.75,1.330070893,4,2,0.5,0,11,1,9.090909091,69865500,47075480,72,14,72,14,86,16.27906977,83.72093023,1,1,546886,31.44,1.11861E+11,1739672,0,0,0,5,5,5,에너지(En),Oil & Gas Refining & Marketing,,1,0,0.888710712,4,2,2,2,1,1,2,0,0,0,1,1,1,5,,,,
2021-12-01 00:00:00,2021,미창석유,3650,C,C,4063,355,355,331,331,0,3476,456,3020,3020,0,87,15.11,3567.24,8.737386168,8.16,10.05,11.44,19049,183362,2500,4.15,0.43,1740,3.16,0,46.36167147,168,-0.11,2.001074929,5,2,0.4,0,11,1,9.090909091,75292901,42698316,72,12,72,12,84,14.28571429,85.71428571,1,1,551757,31.72,1.37434E+11,1739672,0,0,0,5,5,5,에너지(En),Oil & Gas Refining & Marketing,,1,0,0.86881473,4,2,2,2,2,1,2,0,0,0,1,1,1,5,,,,
2022-12-01 00:00:00,2022,미창석유,3650,,D,4188,440,440,234,234,0,3573,362,3211,3211,0,87,11.27,3787.54,10.50620821,5.58,6.63,7.51,13441,194377,2500,5.42,0.38,1740,3.43,0,3.076544425,85,0.27,1.768822046,5,2,0.4,0,11,1,9.090909091,76142893,45594655,69,9,69,9,78,11.53846154,88.46153846,1,1,556443,31.99,1.26822E+11,1739672,0,0,0,5,5,5,에너지(En),Oil & Gas Refining & Marketing,,1,0,0.898684579,4,2,2,2,2,1,2,0,0,0,1,1,1,5,,,,
2023-12-01 00:00:00,2023,미창석유,3650,,,4092,480,480,476,476,0,4162,514,3649,3649,0,87,14.08,4290.11,11.73020528,11.64,12.32,13.89,27388,219506,2800,2.62,0.33,1740,3.91,,-2.29226361,40,0.48,1.223997065,5,2,0.4,0,11,1,9.090909091,80384147,46913160,70,9,70,9,79,11.39240506,88.60759494,1,1,563949,32.42,1.24734E+11,1739672,0,0,0,5,5,5,에너지(En),Oil & Gas Refining & Marketing,,1,0,0.876741951,4,2,2,2,2,1,2,0,0,0,1,1,1,5,,,,
2019-12-01 00:00:00,2019,포스코퓨처엠,3670,,A,14838,899,899,1012,1010,1,17301,7238,10063,9975,88,305,71.93,3171.2,6.058768028,6.81,7.56,11.57,1525,14914,364,30.32,3.1,66883,0.79,1,0,-93,0,0,,,,0,5,0,0,,,,,,,,,,,,,,3.00367E+12,60988220,0,0,0,5,5,5,소재(Ma),Building Materials,,1,0,0.58164268,2,3,3,3,4,3,3,,,,0,0,0,3,,,,
2020-12-01 00:00:00,2020,포스코퓨처엠,3670,A,A,15662,603,603,297,296,2,20881,10644,10236,10007,229,305,103.99,3181.52,3.850083003,1.89,1.56,2.96,442,14962,273,235.21,6.95,66883,0.26,1,5.553309071,-296,-0.53,-2.208685025,5,2,0.4,0,6,1,16.66666667,77000000,54000000,1526,90,1689,106,1795,5.905292479,94.09470752,0.903493191,0.849056604,4487395,7.36,6.34277E+12,60988220,2534688,13810.69,2270422.641,1,1,4,소재(Ma),Building Materials,,1,0,0.490206408,2,3,3,3,4,3,3,3,3,3,1,2,2,3,,,,
2021-12-01 00:00:00,2021,포스코퓨처엠,3670,A,B+,19895,1217,1217,1338,1342,-4,39225,14841,24384,23893,491,387,60.86,6068.91,6.117114853,6.74,4.45,7.92,1746,30845,300,82.49,4.67,77463,0.21,1,27.02719959,614,-0.05,2.26703185,6,3,0.5,0,7,1,14.28571429,80000000,56000000,1619,108,1889,130,2019,6.438831105,93.5611689,0.857067231,0.830769231,4675668,6.04,1.11547E+13,77463220,3161172.9,15943.43837,2440978.67,1,1,4,소재(Ma),Building Materials,,1,0,0.621644359,3,3,3,3,4,3,3,3,3,3,2,2,2,5,,,,
2022-12-01 00:00:00,2022,포스코퓨처엠,3670,B+,A,33019,1659,1659,1219,1183,37,46375,19868,26506,24710,1796,387,74.96,6298.43,5.024379902,3.58,2.85,4.87,1527,31992,300,117.9,5.63,77463,0.17,1,65.9663232,442,-0.04,-1.09273495,9,5,0.555555556,0,9,1,11.11111111,79000000,59000000,1824,127,2181,154,2335,6.595289079,93.40471092,0.836313618,0.824675325,6355747,8.2,1.39434E+13,77463220,2681647,15852.54223,2231142.902,1,1,4,소재(Ma),Building Materials,,1,0,0.571557951,2,3,3,3,4,3,3,3,3,3,3,2,2,5,,,,
2023-12-01 00:00:00,2023,포스코퓨처엠,3670,,,47599,359,359,44,287,-243,63346,37231,26115,23502,2613,387,142.57,5982.46,0.754217526,0.6,0.08,1.19,371,30412,250,968.22,11.8,77463,0.07,,44.1563948,-1300,-0.1,-4.270162377,9,5,0.555555556,0,9,1,11.11111111,85000000,69000000,2378,164,2646,189,2835,6.666666667,93.33333333,0.898715042,0.867724868,4781706,6.17,2.78093E+13,77463220,0,0,0,5,5,5,소재(Ma),Building Materials,,1,0,0.412259653,2,3,3,3,4,4,3,3,3,3,3,3,3,5,,,,
2019-12-01 00:00:00,2019,한성기업,3680,,C,2701,-83,-83,-174,-174,,2336,1837,499,499,0,309,368.38,74.6,-3.07293595,-6.43,-7.62,-33.45,-2815,8730,0,,0.61,6171,0,0,0,-93,0,0,,,,0,14,0,0,,,,,,,,,,,,,,32766714360,6170756,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.213613014,1,1,1,1,1,2,2,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,한성기업,3680,C,C,2661,64,64,23,23,,1958,1453,505,505,0,310,287.74,78.6,2.405110861,0.85,1.06,4.52,365,8930,0,22.78,0.93,6210,0,0,-1.480932988,147,0,5.47804681,4,1,0.25,0,13,0,0,146000000,92000000,199,182,260,473,733,64.52933151,35.47066849,0.765384615,0.384778013,142775,2.3,51601069650,6209515,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.257916241,1,1,1,1,1,2,2,1,1,2,0,3,3,5,,,,
2021-12-01 00:00:00,2021,한성기업,3680,C,D,2515,-58,-58,-75,-75,,1999,1554,446,446,0,310,348.72,59.5,-2.306163022,-2.98,-3.79,-15.8,-1209,7975,0,,0.81,6210,0,0,-5.486659151,-122,0,-4.711273882,4,1,0.25,0,16,0,0,156000000,90000000,181,172,249,467,716,65.22346369,34.77653631,0.726907631,0.368308351,44770,0.72,39927181450,6209515,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.223111556,1,1,1,1,1,2,2,1,1,2,0,3,3,5,,,,
2022-12-01 00:00:00,2022,한성기업,3680,D,C,2922,71,71,14,14,,2349,1826,523,523,0,310,349.32,84.39,2.429842574,0.48,0.65,2.92,228,9220,0,22.57,0.56,6210,0,0,16.18290258,129,0,4.736005595,4,1,0.25,0,15,0,0,146000000,92000000,180,168,237,446,683,65.30014641,34.69985359,0.759493671,0.376681614,130701,2.1,31916907100,6209515,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.222647935,1,1,1,1,1,2,2,1,1,2,0,3,3,5,,,,
2023-12-01 00:00:00,2023,한성기업,3680,,,3206,81,81,12,12,,2308,1794,514,514,0,310,349.01,81.56,2.526512789,0.38,0.52,2.36,197,9078,0,29.44,0.64,6210,0,,9.719370294,10,0,0.096670215,4,1,0.25,0,19,0,0,175000000,105000000,188,174,244,438,682,64.2228739,35.7771261,0.770491803,0.397260274,48159,0.78,35953091850,6209515,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.22270364,1,1,1,1,1,2,2,1,1,2,0,3,3,5,,,,
2019-12-01 00:00:00,2019,삼영,3720,,C,1111,-9,-9,-19,-20,1,1070,627,443,437,6,170,141.41,157.15,-0.810081008,-1.81,-1.78,-4.49,-59,1286,0,,0.78,34000,0,0,0,-93,0,0,,,,0,3,0,0,,,,,,,,,,,,,,33932000000,34000000,0,0,0,5,5,5,임의소비재(Cd),Packaging & Containers,,0,0,0.414018692,2,1,1,1,1,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,삼영,3720,C,B,1177,13,13,12,2,9,1090,632,457,441,16,170,138.23,159.57,1.104502974,0.18,1.07,0.49,6,1298,0,410.89,2,34000,0,0,5.940594059,22,0,1.914583982,4,2,0.5,0,4,0,0,189000000,84000000,169,16,173,16,189,8.465608466,91.53439153,0.976878613,1,1283982,3.78,88230000000,34000000,0,0,0,5,5,5,임의소비재(Cd),Packaging & Containers,,0,0,0.419266055,2,1,1,1,1,1,1,1,1,1,1,1,1,5,,,,
2021-12-01 00:00:00,2021,삼영,3720,B,C,1333,26,26,36,35,2,1177,671,505,487,18,170,132.8,186.7,1.950487622,2.61,3.2,7.5,102,1434,0,29.3,2.09,34000,0,0,13.25403568,13,0,0.845984648,5,2,0.4,0,4,0,0,192000000,109000000,166,20,177,21,198,10.60606061,89.39393939,0.937853107,0.952380952,1173736,3.45,1.02E+11,34000000,0,0,0,5,5,5,임의소비재(Cd),Packaging & Containers,,0,0,0.429056924,2,1,1,1,1,1,1,1,1,1,1,1,1,5,,,,
2022-12-01 00:00:00,2022,삼영,3720,C,C,1353,28,28,11,27,-16,1358,837,521,518,3,170,160.73,205,2.06947524,2,0.86,5.37,79,1525,0,30.33,1.58,34000,0,0,1.500375094,2,0,0.118987618,5,2,0.4,0,5,0,0,201000000,133000000,160,17,173,19,192,9.895833333,90.10416667,0.924855491,0.894736842,472135,1.39,81940000000,34000000,0,0,0,5,5,5,임의소비재(Cd),Packaging & Containers,,0,0,0.38365243,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,,,
2023-12-01 00:00:00,2023,삼영,3720,,,1226,60,60,189,186,3,1322,649,672,667,5,170,96.59,310.17,4.893964111,15.2,14.12,31.45,548,2051,20,8.25,2.2,34000,0.44,,-9.386548411,32,0.44,2.824488871,5,2,0.4,0,5,0,0,214000000,131000000,147,14,147,14,161,8.695652174,91.30434783,1,1,651261,1.92,1.5368E+11,34000000,0,0,0,5,5,5,임의소비재(Cd),Packaging & Containers,,0,0,0.508320726,2,1,1,1,2,1,1,1,1,0,1,1,1,5,,,,
2019-12-01 00:00:00,2019,진양산업,3780,,D,618,91,91,68,68,,545,135,411,411,0,65,32.8,531.73,14.72491909,11.03,12.97,17.84,525,3159,200,7.6,1.26,13000,5.01,0,0,-93,0,0,,,,0,7,0,0,,,,,,,,,,,,,,51870000000,13000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.75412844,3,1,1,1,1,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,진양산업,3780,D,D,643,79,79,51,51,,707,273,434,434,0,65,62.84,568.15,12.28615863,7.99,8.2,12.16,395,3341,180,12.81,1.51,13000,3.56,0,4.045307443,-12,-1.45,-2.438760462,3,1,0.333333333,0,7,0,0,41000000,32000000,54,9,58,9,67,13.43283582,86.56716418,0.931034483,1,257414,1.98,65780000000,13000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.613861386,3,1,1,1,1,1,1,0,0,0,0,1,1,5,,,,
2021-12-01 00:00:00,2021,진양산업,3780,D,D,764,68,68,62,62,,779,304,475,475,0,65,64.04,630.31,8.90052356,8.12,8.34,13.64,477,3652,175,17.56,2.29,13000,2.09,0,18.81804044,-11,-1.47,-3.385635071,3,1,0.333333333,0,7,0,0,42000000,33000000,62,8,65,9,74,12.16216216,87.83783784,0.953846154,0.888888889,679100,5.22,1.0881E+11,13000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.609756098,3,1,1,1,1,1,1,0,0,0,0,1,1,5,,,,
2022-12-01 00:00:00,2022,진양산업,3780,D,C,837,53,53,61,61,,827,315,512,512,0,65,61.47,688.15,6.33213859,7.33,7.64,12.43,472,3941,200,13.22,1.58,13000,3.21,0,9.554973822,-15,1.12,-2.56838497,3,1,0.333333333,0,7,0,0,43000000,34000000,64,8,67,9,76,11.84210526,88.15789474,0.955223881,0.888888889,150572,1.16,81120000000,13000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.6191052,3,1,1,1,1,1,1,0,0,0,0,1,1,5,,,,
2023-12-01 00:00:00,2023,진양산업,3780,,,869,76,76,85,85,,900,330,570,570,0,65,57.92,777.07,8.745684695,9.78,9.84,15.7,654,4385,250,10.53,1.57,13000,3.63,,3.823178017,23,0.42,2.413546105,2,1,0.5,0,6,0,0,48000000,37000000,65,6,68,6,74,8.108108108,91.89189189,0.955882353,1,268267,2.06,89440000000,13000000,0,0,0,5,5,5,임의소비재(Cd),Auto Parts,,1,0,0.633333333,3,1,1,1,1,1,1,0,0,0,0,0,0,5,,,,
2019-12-01 00:00:00,2019,대한화섬,3830,,C,1142,49,49,225,225,,6094,760,5334,5334,0,66,14.24,8100.26,4.290718039,19.71,3.78,4.36,16958,410013,410,5.28,0.22,1328,0.46,0,0,-93,0,0,,,,0,9,0,0,,,,,,,,,,,,,,1.18856E+11,1328000,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.875287168,4,2,3,3,2,1,1,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,대한화섬,3830,C,B+,869,30,30,162,162,,7223,1151,6072,6072,0,66,18.96,9211.72,3.452243959,18.65,2.43,2.84,12201,465586,410,8.36,0.22,1328,0.4,0,-23.90542907,-19,-0.06,-0.83847408,6,4,0.666666667,0,10,0,0,58000000,35000000,147,10,149,12,161,7.453416149,92.54658385,0.986577181,0.833333333,4064,0.31,1.35456E+11,1328000,163.69,0.53,0,1,1,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.84064793,4,2,3,3,2,2,1,1,1,0,3,1,1,4,,,,
2021-12-01 00:00:00,2021,대한화섬,3830,B+,C,1173,32,32,244,244,,9078,1658,7420,7420,0,66,22.34,11242.47,2.728047741,20.77,2.99,3.61,18356,567124,750,6.76,0.22,1328,0.6,0,34.98273878,2,0.2,-0.724196218,5,3,0.6,0,10,0,0,59000000,37000000,147,14,151,15,166,9.036144578,90.96385542,0.973509934,0.933333333,1315,0.1,1.64672E+11,1328000,159.41,0.474788143,0,1,1,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.817360652,3,3,3,3,2,2,1,1,1,1,2,1,1,4,,,,
2022-12-01 00:00:00,2022,대한화섬,3830,C,C,1509,64,64,334,334,,8368,1228,7140,7140,0,66,17.2,10819.82,4.241219351,22.17,3.83,4.59,25180,545991,750,4.65,0.21,1328,0.64,0,28.64450128,32,0.04,1.51317161,5,3,0.6,0,8,1,12.5,66000000,45000000,148,13,157,13,170,7.647058824,92.35294118,0.942675159,1,2777,0.21,1.55376E+11,1328000,156.98,0.427932005,0,1,1,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.853250478,4,2,3,3,2,2,1,1,1,1,2,1,1,4,,,,
2023-12-01 00:00:00,2023,대한화섬,3830,,,1344,24,24,104,104,,8609,1438,7171,7171,0,66,20.05,10866.99,1.785714286,7.76,1.23,1.46,7852,548349,750,13.46,0.19,1328,0.71,,-10.93439364,-40,0.07,-2.455505065,5,3,0.6,0,9,1,11.11111111,75000000,42000000,139,15,141,15,156,9.615384615,90.38461538,0.985815603,1,3448,0.26,1.4037E+11,1328000,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.832965501,4,2,3,3,2,2,1,1,1,0,2,1,1,4,,,,
2019-12-01 00:00:00,2019,보령,3850,,C,5243,391,391,322,322,,5076,2247,2830,2830,0,221,79.4,1249.53,7.457562464,6.15,6.73,11.95,547,5061,75,22.83,2.47,58935,0.6,1,0,-93,0,0,,,,0,29,3,10.34482759,,,,,,,,,,,,,,7.3372E+11,44200000,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.557525611,2,2,2,2,3,2,2,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,보령,3850,C,B+,5619,400,400,269,269,0,6480,3077,3403,3399,4,238,90.43,1416.32,7.118704396,4.78,4.65,8.62,435,5686,75,36,2.75,63495,0.48,1,7.171466718,9,-0.12,-0.338858068,6,2,0.333333333,0,30,3,10,69660000,48008000,898,361,942,403,1345,29.96282528,70.03717472,0.95329087,0.895781638,3767618,7.91,9.07161E+11,47620000,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.525154321,2,2,2,2,3,2,2,3,3,3,1,3,3,4,,,,
2021-12-01 00:00:00,2021,보령,3850,B+,B+,6273,414,414,431,430,1,8286,3543,4743,4739,5,343,74.7,1354.88,6.599713056,6.86,5.84,10.58,653,7274,100,22.35,2.01,68690,0.68,1,11.63908169,14,0.2,-0.51899134,6,2,0.333333333,0,30,4,13.33333333,71612000,47100000,928,353,972,402,1374,29.25764192,70.74235808,0.95473251,0.878109453,4917234,7.16,1.00287E+12,68690000,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.572411296,2,2,3,3,3,2,2,3,3,3,1,3,3,4,,,,
2022-12-01 00:00:00,2022,보령,3850,B+,B+,7605,566,566,419,419,0,8924,3760,5164,5159,5,343,72.8,1477.87,7.442472058,5.51,4.87,8.47,610,7889,100,14.85,1.15,68690,1.1,1,21.2338594,152,0.42,0.842759002,6,2,0.333333333,0,28,6,21.42857143,77449000,55107000,965,381,1025,441,1466,30.08185539,69.91814461,0.941463415,0.863945578,4382384,6.38,6.22331E+11,68690000,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.578664276,2,2,3,3,3,2,3,3,3,3,1,3,3,4,,,,
2023-12-01 00:00:00,2023,보령,3850,,,8596,683,683,402,402,0,9155,3663,5493,5488,5,343,66.68,1573.46,7.945556073,4.68,4.45,7.55,585,8367,100,20.32,1.42,68690,0.84,,13.03090072,117,-0.26,0.503084015,6,2,0.333333333,0,30,6,20,82416000,58361000,1048,430,1097,492,1589,30.96286973,69.03713027,0.955332726,0.87398374,4896308,7.13,8.16724E+11,68690000,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.6,3,3,3,3,3,2,3,3,3,3,1,3,3,4,,,,
2019-12-01 00:00:00,2019,남양유업,3920,,B,10308,4,4,292,292,,10564,1441,9122,9122,0,44,15.8,20997.99,0.038804812,2.84,2.77,3.25,32683,1045780,1000,13.37,0.42,720,0.23,0,0,-93,0,0,,,,0,10,1,10,,,,,,,,,,,,,,3.1644E+11,720000,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.863498675,4,3,3,3,2,2,3,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,남양유업,3920,B,B+,9489,-767,-767,-528,-528,,10011,1279,8732,8732,0,44,14.64,20117.99,-8.083043524,-5.56,-5.13,-5.91,-58981,1002161,1000,,0.28,720,0.35,0,-7.945285215,-771,0.12,-8.121848336,6,2,0.333333333,0,9,1,11.11111111,137827000,107754000,1485,698,1581,718,2299,31.23096999,68.76903001,0.939278937,0.972144847,173759,24.13,2.052E+11,720000,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.872240535,4,3,3,3,2,2,3,3,3,3,1,3,3,4,,,,
2021-12-01 00:00:00,2021,남양유업,3920,B+,C,9561,-779,-779,-589,-589,,9374,1244,8130,8130,0,44,15.31,18758.63,-8.147683297,-6.16,-6.08,-6.99,-65845,934780,1000,,0.43,720,0.25,0,0.758773316,-12,-0.1,-0.064639773,6,2,0.333333333,0,11,1,9.090909091,139000000,105000000,1399,618,1492,647,2139,30.24777934,69.75222066,0.93766756,0.955177743,97676,13.57,2.9304E+11,720000,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.867292511,4,3,3,3,2,2,3,3,3,3,1,3,3,4,,,,
2022-12-01 00:00:00,2022,남양유업,3920,C,B,9647,-868,-868,-784,-784,,9023,1643,7380,7380,0,44,22.27,17066.67,-8.997615839,-8.13,-8.53,-10.12,-87704,850914,1000,,0.57,720,0.21,0,0.899487501,-89,-0.04,-0.849932542,5,2,0.4,0,12,0,0,141000000,105000000,1382,602,1484,625,2109,29.63489806,70.36510194,0.931266846,0.9632,66606,9.25,3.5208E+11,720000,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.817909786,3,2,3,3,2,2,3,3,3,3,1,3,3,4,,,,
2023-12-01 00:00:00,2023,남양유업,3920,,,9968,-724,-724,-671,-671,,7907,1124,6782,6782,0,46,16.58,15146.34,-7.263242376,-6.73,-7.93,-9.48,-73853,762317,1000,,0.8,720,0.16,,3.327459314,144,-0.05,1.734373464,5,2,0.4,0,12,0,0,160000000,122000000,1354,595,1444,626,2070,30.24154589,69.75845411,0.93767313,0.950479233,58212,8.09,4.3704E+11,720000,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.857721007,4,2,3,3,3,2,3,3,3,3,1,3,3,4,,,,
2019-12-01 00:00:00,2019,사조대림,3960,,C,13297,496,496,871,826,45,10709,6470,4239,3176,1063,458,152.64,677.85,3.730164699,6.21,9.72,30.57,10553,38892,150,1.52,0.41,9164,0.94,0,0,-93,0,0,,,,0,14,0,0,,,,,,,,,,,,,,1.46631E+11,9164467,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.395835279,2,3,2,2,2,3,3,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,사조대림,3960,C,B+,17181,494,494,362,338,23,11241,6725,4516,3576,940,458,148.91,765.03,2.875269193,1.97,3.29,10.02,3691,43252,200,4.42,0.38,9164,1.23,0,29.20959615,-2,0.29,-0.854895506,7,3,0.428571429,0,12,0,0,47000000,38000000,529,285,537,316,853,37.04572098,62.95427902,0.985102421,0.901898734,74622,0.81,1.49381E+11,9164467,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.401743617,2,3,2,2,2,3,3,2,2,2,2,3,3,4,889,27,11,1.24
2021-12-01 00:00:00,2021,사조대림,3960,B+,C,18137,1023,1023,666,627,39,11357,6167,5190,4232,958,458,118.82,908.11,5.640403595,3.46,5.89,16.06,6840,50405,300,3.69,0.5,9164,1.19,0,5.56428613,529,-0.04,2.765134402,7,3,0.428571429,0,15,0,0,44000000,40000000,507,250,516,270,786,34.35114504,65.64885496,0.98255814,0.925925926,277674,3.03,2.31403E+11,9164467,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.45698688,2,3,3,3,2,3,3,2,2,2,2,3,3,4,834,25,11,1.32
